id_cliente,fecha_corte,origen_datos,id_producto,estado_producto
1050531,2015-01-28,train,2,0
1050531,2015-01-28,train,3,1
1050531,2015-01-28,train,4,0
1050531,2015-01-28,train,5,0
1050531,2015-01-28,train,6,0
1050531,2015-01-28,train,7,0
1050531,2015-01-28,train,8,0
1050531,2015-01-28,train,9,0
1050531,2015-01-28,train,10,0
1050531,2015-01-28,train,11,0
1050531,2015-01-28,train,12,0
1050531,2015-01-28,train,13,0
1050531,2015-01-28,train,14,0
1050531,2015-01-28,train,15,0
1050531,2015-01-28,train,16,0
1050532,2015-01-28,train,1,0
1050532,2015-01-28,train,2,0
1050532,2015-01-28,train,3,1
1050532,2015-01-28,train,4,0
1050532,2015-01-28,train,5,0
1050532,2015-01-28,train,6,0
1050532,2015-01-28,train,7,0
1050532,2015-01-28,train,8,0
1050532,2015-01-28,train,9,0
1050532,2015-01-28,train,10,0
1050532,2015-01-28,train,11,0
1050532,2015-01-28,train,12,0
1050532,2015-01-28,train,13,0
1050532,2015-01-28,train,14,0
1050532,2015-01-28,train,15,0
1050532,2015-01-28,train,16,0
1050533,2015-01-28,train,1,0
1050533,2015-01-28,train,2,0
1050533,2015-01-28,train,3,1
1050533,2015-01-28,train,4,0
1050533,2015-01-28,train,5,0
1050533,2015-01-28,train,6,0
1050533,2015-01-28,train,7,0
1050533,2015-01-28,train,8,0
1050533,2015-01-28,train,9,0
1050533,2015-01-28,train,10,0
1050533,2015-01-28,train,11,0
1050533,2015-01-28,train,12,0
1050533,2015-01-28,train,13,0
1050533,2015-01-28,train,14,0
1050533,2015-01-28,train,15,0
1050533,2015-01-28,train,16,0
1050534,2015-01-28,train,1,0
1050534,2015-01-28,train,2,0
1050534,2015-01-28,train,3,1
1050534,2015-01-28,train,4,0
1050534,2015-01-28,train,5,0
1050534,2015-01-28,train,6,0
1050534,2015-01-28,train,7,0
1050534,2015-01-28,train,8,0
1050534,2015-01-28,train,9,0
1050534,2015-01-28,train,10,0
1050534,2015-01-28,train,11,0
1050534,2015-01-28,train,12,0
1050534,2015-01-28,train,13,0
1050534,2015-01-28,train,14,0
1050534,2015-01-28,train,15,0
1050534,2015-01-28,train,16,0
1050535,2015-01-28,train,1,0
1050535,2015-01-28,train,2,0
1050535,2015-01-28,train,3,1
1050535,2015-01-28,train,4,0
1050535,2015-01-28,train,5,0
1050535,2015-01-28,train,6,0
1050535,2015-01-28,train,7,0
1050535,2015-01-28,train,8,0
1050535,2015-01-28,train,9,0
1050535,2015-01-28,train,10,0
1050535,2015-01-28,train,11,0
1050535,2015-01-28,train,12,0
1050535,2015-01-28,train,13,0
1050535,2015-01-28,train,14,0
1050535,2015-01-28,train,15,0
1050535,2015-01-28,train,16,0
1050536,2015-01-28,train,1,0
1050536,2015-01-28,train,2,0
1050536,2015-01-28,train,3,1
1050536,2015-01-28,train,4,0
1050536,2015-01-28,train,5,0
1050536,2015-01-28,train,6,0
1050536,2015-01-28,train,7,0
1050536,2015-01-28,train,8,0
1050536,2015-01-28,train,9,0
1050536,2015-01-28,train,10,0
1050536,2015-01-28,train,11,0
1050536,2015-01-28,train,12,0
1050536,2015-01-28,train,13,0
1050536,2015-01-28,train,14,0
1050536,2015-01-28,train,15,0
1050536,2015-01-28,train,16,0
1050537,2015-01-28,train,1,0
1050537,2015-01-28,train,2,0
1050537,2015-01-28,train,3,0
1050537,2015-01-28,train,4,0
1050537,2015-01-28,train,5,1
1050537,2015-01-28,train,6,0
1050537,2015-01-28,train,7,0
1050537,2015-01-28,train,8,0
1050537,2015-01-28,train,9,0
1050537,2015-01-28,train,10,0
1050537,2015-01-28,train,11,0
1050537,2015-01-28,train,12,0
1050537,2015-01-28,train,13,0
1050537,2015-01-28,train,14,0
1050537,2015-01-28,train,15,0
1050537,2015-01-28,train,16,0
1050540,2015-01-28,train,1,0
1050540,2015-01-28,train,2,0
1050540,2015-01-28,train,3,1
1050540,2015-01-28,train,4,0
1050540,2015-01-28,train,5,0
1050540,2015-01-28,train,6,0
1050540,2015-01-28,train,7,0
1050540,2015-01-28,train,8,0
1050540,2015-01-28,train,9,0
1050540,2015-01-28,train,10,0
1050540,2015-01-28,train,11,0
1050540,2015-01-28,train,12,0
1050540,2015-01-28,train,13,0
1050540,2015-01-28,train,14,0
1050540,2015-01-28,train,15,0
1050540,2015-01-28,train,16,0
1050541,2015-01-28,train,1,0
1050541,2015-01-28,train,2,0
1050541,2015-01-28,train,3,1
1050541,2015-01-28,train,4,0
1050541,2015-01-28,train,5,0
1050541,2015-01-28,train,6,0
1050541,2015-01-28,train,7,0
1050541,2015-01-28,train,8,0
1050541,2015-01-28,train,9,0
1050541,2015-01-28,train,10,0
1050541,2015-01-28,train,11,0
1050541,2015-01-28,train,12,0
1050541,2015-01-28,train,13,0
1050541,2015-01-28,train,14,0
1050541,2015-01-28,train,15,0
1050541,2015-01-28,train,16,0
1050542,2015-01-28,train,1,0
1050542,2015-01-28,train,2,0
1050542,2015-01-28,train,3,1
1050542,2015-01-28,train,4,0
1050542,2015-01-28,train,5,0
1050542,2015-01-28,train,6,0
1050542,2015-01-28,train,7,0
1050542,2015-01-28,train,8,0
1050542,2015-01-28,train,9,0
1050542,2015-01-28,train,10,0
1050542,2015-01-28,train,11,0
1050542,2015-01-28,train,12,0
1050542,2015-01-28,train,13,0
1050542,2015-01-28,train,14,0
1050542,2015-01-28,train,15,0
1050542,2015-01-28,train,16,0
1050543,2015-01-28,train,1,0
1050543,2015-01-28,train,2,0
1050543,2015-01-28,train,3,1
1050543,2015-01-28,train,4,0
1050543,2015-01-28,train,5,0
1050543,2015-01-28,train,6,0
1050543,2015-01-28,train,7,0
1050543,2015-01-28,train,8,0
1050543,2015-01-28,train,9,0
1050543,2015-01-28,train,10,0
1050543,2015-01-28,train,11,0
1050543,2015-01-28,train,12,0
1050543,2015-01-28,train,13,0
1050543,2015-01-28,train,14,0
1050543,2015-01-28,train,15,0
1050543,2015-01-28,train,16,0
1050544,2015-01-28,train,1,0
1050544,2015-01-28,train,2,0
1050544,2015-01-28,train,3,1
1050544,2015-01-28,train,4,0
1050544,2015-01-28,train,5,0
1050544,2015-01-28,train,6,0
1050544,2015-01-28,train,7,0
1050544,2015-01-28,train,8,0
1050544,2015-01-28,train,9,0
1050544,2015-01-28,train,10,0
1050544,2015-01-28,train,11,0
1050544,2015-01-28,train,12,0
1050544,2015-01-28,train,13,0
1050544,2015-01-28,train,14,0
1050544,2015-01-28,train,15,0
1050544,2015-01-28,train,16,0
1050547,2015-01-28,train,1,0
1050547,2015-01-28,train,2,0
1050547,2015-01-28,train,3,1
1050547,2015-01-28,train,4,0
1050547,2015-01-28,train,5,0
1050547,2015-01-28,train,6,0
1050547,2015-01-28,train,7,0
1050547,2015-01-28,train,8,0
1050547,2015-01-28,train,9,0
1050547,2015-01-28,train,10,0
1050547,2015-01-28,train,11,0
1050547,2015-01-28,train,12,0
1050547,2015-01-28,train,13,0
1050547,2015-01-28,train,14,0
1050547,2015-01-28,train,15,0
1050547,2015-01-28,train,16,0
1050548,2015-01-28,train,1,0
1050548,2015-01-28,train,2,0
1050548,2015-01-28,train,3,1
1050548,2015-01-28,train,4,0
1050548,2015-01-28,train,5,0
1050548,2015-01-28,train,6,0
1050548,2015-01-28,train,7,0
1050548,2015-01-28,train,8,0
1050548,2015-01-28,train,9,0
1050548,2015-01-28,train,10,0
1050548,2015-01-28,train,11,0
1050548,2015-01-28,train,12,0
1050548,2015-01-28,train,13,0
1050548,2015-01-28,train,14,0
1050548,2015-01-28,train,15,0
1050548,2015-01-28,train,16,0
1050550,2015-01-28,train,1,0
1050550,2015-01-28,train,2,0
1050550,2015-01-28,train,3,1
1050550,2015-01-28,train,4,0
1050550,2015-01-28,train,5,0
1050550,2015-01-28,train,6,0
1050550,2015-01-28,train,7,0
1050550,2015-01-28,train,8,0
1050550,2015-01-28,train,9,0
1050550,2015-01-28,train,10,0
1050550,2015-01-28,train,11,0
1050550,2015-01-28,train,12,0
1050550,2015-01-28,train,13,0
1050550,2015-01-28,train,14,0
1050550,2015-01-28,train,15,0
1050550,2015-01-28,train,16,0
1050713,2015-01-28,train,1,0
1050713,2015-01-28,train,2,0
1050713,2015-01-28,train,3,1
1050713,2015-01-28,train,4,0
1050713,2015-01-28,train,5,0
1050713,2015-01-28,train,6,0
1050713,2015-01-28,train,7,0
1050713,2015-01-28,train,8,0
1050713,2015-01-28,train,9,0
1050713,2015-01-28,train,10,0
1050713,2015-01-28,train,11,0
1050713,2015-01-28,train,12,0
1050713,2015-01-28,train,13,0
1050713,2015-01-28,train,14,0
1050713,2015-01-28,train,15,0
1050713,2015-01-28,train,16,0
1050715,2015-01-28,train,1,0
1050715,2015-01-28,train,2,0
1050715,2015-01-28,train,3,1
1050715,2015-01-28,train,4,0
1050715,2015-01-28,train,5,0
1050715,2015-01-28,train,6,0
1050715,2015-01-28,train,7,0
1050715,2015-01-28,train,8,0
1050715,2015-01-28,train,9,0
1050715,2015-01-28,train,10,0
1050715,2015-01-28,train,11,0
1050715,2015-01-28,train,12,0
1050715,2015-01-28,train,13,0
1050715,2015-01-28,train,14,0
1050715,2015-01-28,train,15,0
1050715,2015-01-28,train,16,0
1050717,2015-01-28,train,1,0
1050717,2015-01-28,train,2,0
1050717,2015-01-28,train,3,1
1050717,2015-01-28,train,4,0
1050717,2015-01-28,train,5,0
1050717,2015-01-28,train,6,0
1050717,2015-01-28,train,7,0
1050717,2015-01-28,train,8,0
1050717,2015-01-28,train,9,0
1050717,2015-01-28,train,10,0
1050717,2015-01-28,train,11,0
1050717,2015-01-28,train,12,0
1050717,2015-01-28,train,13,0
1050717,2015-01-28,train,14,0
1050717,2015-01-28,train,15,0
1050717,2015-01-28,train,16,0
1050873,2015-01-28,train,1,0
1050873,2015-01-28,train,2,0
1050873,2015-01-28,train,3,1
1050873,2015-01-28,train,4,0
1050873,2015-01-28,train,5,0
1050873,2015-01-28,train,6,0
1050873,2015-01-28,train,7,0
1050873,2015-01-28,train,8,0
1050873,2015-01-28,train,9,0
1050873,2015-01-28,train,10,0
1050873,2015-01-28,train,11,0
1050873,2015-01-28,train,12,0
1050873,2015-01-28,train,13,0
1050873,2015-01-28,train,14,0
1050873,2015-01-28,train,15,0
1050873,2015-01-28,train,16,0
1050874,2015-01-28,train,1,0
1050874,2015-01-28,train,2,0
1050874,2015-01-28,train,3,1
1050874,2015-01-28,train,4,0
1050874,2015-01-28,train,5,0
1050874,2015-01-28,train,6,0
1050874,2015-01-28,train,7,0
1050874,2015-01-28,train,8,0
1050874,2015-01-28,train,9,0
1050874,2015-01-28,train,10,0
1050874,2015-01-28,train,11,0
1050874,2015-01-28,train,12,0
1050874,2015-01-28,train,13,0
1050874,2015-01-28,train,14,0
1050874,2015-01-28,train,15,0
1050874,2015-01-28,train,16,0
1050875,2015-01-28,train,1,0
1050875,2015-01-28,train,2,0
1050875,2015-01-28,train,3,1
1050875,2015-01-28,train,4,0
1050875,2015-01-28,train,5,0
1050875,2015-01-28,train,6,0
1050875,2015-01-28,train,7,0
1050875,2015-01-28,train,8,0
1050875,2015-01-28,train,9,0
1050875,2015-01-28,train,10,0
1050875,2015-01-28,train,11,0
1050875,2015-01-28,train,12,0
1050875,2015-01-28,train,13,0
1050875,2015-01-28,train,14,0
1050875,2015-01-28,train,15,0
1050875,2015-01-28,train,16,0
1050878,2015-01-28,train,1,0
1050878,2015-01-28,train,2,0
1050878,2015-01-28,train,3,1
1050878,2015-01-28,train,4,0
1050878,2015-01-28,train,5,0
1050878,2015-01-28,train,6,0
1050878,2015-01-28,train,7,0
1050878,2015-01-28,train,8,0
1050878,2015-01-28,train,9,0
1050878,2015-01-28,train,10,0
1050878,2015-01-28,train,11,0
1050878,2015-01-28,train,12,0
1050878,2015-01-28,train,13,0
1050878,2015-01-28,train,14,0
1050878,2015-01-28,train,15,0
1050878,2015-01-28,train,16,0
1050879,2015-01-28,train,1,0
1050879,2015-01-28,train,2,0
1050879,2015-01-28,train,3,1
1050879,2015-01-28,train,4,0
1050879,2015-01-28,train,5,0
1050879,2015-01-28,train,6,0
1050879,2015-01-28,train,7,0
1050879,2015-01-28,train,8,0
1050879,2015-01-28,train,9,0
1050879,2015-01-28,train,10,0
1050879,2015-01-28,train,11,0
1050879,2015-01-28,train,12,0
1050879,2015-01-28,train,13,0
1050879,2015-01-28,train,14,0
1050879,2015-01-28,train,15,0
1050879,2015-01-28,train,16,0
1050884,2015-01-28,train,1,0
1050884,2015-01-28,train,2,0
1050884,2015-01-28,train,3,1
1050884,2015-01-28,train,4,0
1050884,2015-01-28,train,5,0
1050884,2015-01-28,train,6,0
1050884,2015-01-28,train,7,0
1050884,2015-01-28,train,8,0
1050884,2015-01-28,train,9,0
1050884,2015-01-28,train,10,0
1050884,2015-01-28,train,11,0
1050884,2015-01-28,train,12,0
1050884,2015-01-28,train,13,0
1050884,2015-01-28,train,14,0
1050884,2015-01-28,train,15,0
1050884,2015-01-28,train,16,0
1050885,2015-01-28,train,1,0
1050885,2015-01-28,train,2,0
1050885,2015-01-28,train,3,1
1050885,2015-01-28,train,4,0
1050885,2015-01-28,train,5,0
1050885,2015-01-28,train,6,0
1050885,2015-01-28,train,7,0
1050885,2015-01-28,train,8,0
1050885,2015-01-28,train,9,0
1050885,2015-01-28,train,10,0
1050885,2015-01-28,train,11,0
1050885,2015-01-28,train,12,0
1050885,2015-01-28,train,13,0
1050885,2015-01-28,train,14,0
1050885,2015-01-28,train,15,0
1050885,2015-01-28,train,16,0
1050887,2015-01-28,train,1,0
1050887,2015-01-28,train,2,0
1050887,2015-01-28,train,3,1
1050887,2015-01-28,train,4,0
1050887,2015-01-28,train,5,0
1050887,2015-01-28,train,6,0
1050887,2015-01-28,train,7,0
1050887,2015-01-28,train,8,0
1050887,2015-01-28,train,9,0
1050887,2015-01-28,train,10,0
1050887,2015-01-28,train,11,0
1050887,2015-01-28,train,12,0
1050887,2015-01-28,train,13,0
1050887,2015-01-28,train,14,0
1050887,2015-01-28,train,15,0
1050887,2015-01-28,train,16,0
1050888,2015-01-28,train,1,0
1050888,2015-01-28,train,2,0
1050888,2015-01-28,train,3,1
1050888,2015-01-28,train,4,0
1050888,2015-01-28,train,5,0
1050888,2015-01-28,train,6,0
1050888,2015-01-28,train,7,0
1050888,2015-01-28,train,8,0
1050888,2015-01-28,train,9,0
1050888,2015-01-28,train,10,0
1050888,2015-01-28,train,11,0
1050888,2015-01-28,train,12,0
1050888,2015-01-28,train,13,0
1050888,2015-01-28,train,14,0
1050888,2015-01-28,train,15,0
1050888,2015-01-28,train,16,0
1050890,2015-01-28,train,1,0
1050890,2015-01-28,train,2,0
1050890,2015-01-28,train,3,1
1050890,2015-01-28,train,4,0
1050890,2015-01-28,train,5,0
1050890,2015-01-28,train,6,0
1050890,2015-01-28,train,7,0
1050890,2015-01-28,train,8,0
1050890,2015-01-28,train,9,0
1050890,2015-01-28,train,10,0
1050890,2015-01-28,train,11,0
1050890,2015-01-28,train,12,0
1050890,2015-01-28,train,13,0
1050890,2015-01-28,train,14,0
1050890,2015-01-28,train,15,0
1050890,2015-01-28,train,16,0
1050891,2015-01-28,train,1,0
1050891,2015-01-28,train,2,0
1050891,2015-01-28,train,3,1
1050891,2015-01-28,train,4,0
1050891,2015-01-28,train,5,0
1050891,2015-01-28,train,6,0
1050891,2015-01-28,train,7,0
1050891,2015-01-28,train,8,0
1050891,2015-01-28,train,9,0
1050891,2015-01-28,train,10,0
1050891,2015-01-28,train,11,0
1050891,2015-01-28,train,12,0
1050891,2015-01-28,train,13,0
1050891,2015-01-28,train,14,0
1050891,2015-01-28,train,15,0
1050891,2015-01-28,train,16,0
1050893,2015-01-28,train,1,0
1050893,2015-01-28,train,2,0
1050893,2015-01-28,train,3,1
1050893,2015-01-28,train,4,0
1050893,2015-01-28,train,5,0
1050893,2015-01-28,train,6,0
1050893,2015-01-28,train,7,0
1050893,2015-01-28,train,8,0
1050893,2015-01-28,train,9,0
1050893,2015-01-28,train,10,0
1050893,2015-01-28,train,11,0
1050893,2015-01-28,train,12,0
1050893,2015-01-28,train,13,0
1050893,2015-01-28,train,14,0
1050893,2015-01-28,train,15,0
1050893,2015-01-28,train,16,0
1050894,2015-01-28,train,1,0
1050894,2015-01-28,train,2,0
1050894,2015-01-28,train,3,1
1050894,2015-01-28,train,4,0
1050894,2015-01-28,train,5,0
1050894,2015-01-28,train,6,0
1050894,2015-01-28,train,7,0
1050894,2015-01-28,train,8,0
1050894,2015-01-28,train,9,0
1050894,2015-01-28,train,10,0
1050894,2015-01-28,train,11,0
1050894,2015-01-28,train,12,0
1050894,2015-01-28,train,13,0
1050894,2015-01-28,train,14,0
1050894,2015-01-28,train,15,0
1050894,2015-01-28,train,16,0
1050896,2015-01-28,train,1,0
1050896,2015-01-28,train,2,0
1050896,2015-01-28,train,3,1
1050896,2015-01-28,train,4,0
1050896,2015-01-28,train,5,0
1050896,2015-01-28,train,6,0
1050896,2015-01-28,train,7,0
1050896,2015-01-28,train,8,0
1050896,2015-01-28,train,9,0
1050896,2015-01-28,train,10,0
1050896,2015-01-28,train,11,0
1050896,2015-01-28,train,12,0
1050896,2015-01-28,train,13,0
1050896,2015-01-28,train,14,0
1050896,2015-01-28,train,15,0
1050896,2015-01-28,train,16,0
1050897,2015-01-28,train,1,0
1050897,2015-01-28,train,2,0
1050897,2015-01-28,train,3,1
1050897,2015-01-28,train,4,0
1050897,2015-01-28,train,5,0
1050897,2015-01-28,train,6,0
1050897,2015-01-28,train,7,0
1050897,2015-01-28,train,8,0
1050897,2015-01-28,train,9,0
1050897,2015-01-28,train,10,0
1050897,2015-01-28,train,11,0
1050897,2015-01-28,train,12,0
1050897,2015-01-28,train,13,0
1050897,2015-01-28,train,14,0
1050897,2015-01-28,train,15,0
1050897,2015-01-28,train,16,0
1050872,2015-01-28,train,1,0
1050872,2015-01-28,train,2,0
1050872,2015-01-28,train,3,1
1050872,2015-01-28,train,4,0
1050872,2015-01-28,train,5,0
1050872,2015-01-28,train,6,0
1050872,2015-01-28,train,7,0
1050872,2015-01-28,train,8,0
1050872,2015-01-28,train,9,0
1050872,2015-01-28,train,10,0
1050872,2015-01-28,train,11,0
1050872,2015-01-28,train,12,0
1050872,2015-01-28,train,13,0
1050872,2015-01-28,train,14,0
1050872,2015-01-28,train,15,0
1050872,2015-01-28,train,16,0
1050898,2015-01-28,train,1,0
1050898,2015-01-28,train,2,0
1050898,2015-01-28,train,3,1
1050898,2015-01-28,train,4,0
1050898,2015-01-28,train,5,0
1050898,2015-01-28,train,6,0
1050898,2015-01-28,train,7,0
1050898,2015-01-28,train,8,0
1050898,2015-01-28,train,9,0
1050898,2015-01-28,train,10,0
1050898,2015-01-28,train,11,0
1050898,2015-01-28,train,12,0
1050898,2015-01-28,train,13,0
1050898,2015-01-28,train,14,0
1050898,2015-01-28,train,15,0
1050898,2015-01-28,train,16,0
1050871,2015-01-28,train,1,0
1050871,2015-01-28,train,2,0
1050871,2015-01-28,train,3,1
1050871,2015-01-28,train,4,0
1050871,2015-01-28,train,5,0
1050871,2015-01-28,train,6,0
1050871,2015-01-28,train,7,0
1050871,2015-01-28,train,8,0
1050871,2015-01-28,train,9,0
1050871,2015-01-28,train,10,0
1050871,2015-01-28,train,11,0
1050871,2015-01-28,train,12,0
1050871,2015-01-28,train,13,0
1050871,2015-01-28,train,14,0
1050871,2015-01-28,train,15,0
1050871,2015-01-28,train,16,0
1050867,2015-01-28,train,1,0
1050867,2015-01-28,train,2,0
1050867,2015-01-28,train,3,1
1050867,2015-01-28,train,4,0
1050867,2015-01-28,train,5,0
1050867,2015-01-28,train,6,0
1050867,2015-01-28,train,7,0
1050867,2015-01-28,train,8,0
1050867,2015-01-28,train,9,0
1050867,2015-01-28,train,10,0
1050867,2015-01-28,train,11,0
1050867,2015-01-28,train,12,0
1050867,2015-01-28,train,13,0
1050867,2015-01-28,train,14,0
1050867,2015-01-28,train,15,0
1050867,2015-01-28,train,16,0
1050841,2015-01-28,train,1,0
1050841,2015-01-28,train,2,0
1050841,2015-01-28,train,3,1
1050841,2015-01-28,train,4,0
1050841,2015-01-28,train,5,0
1050841,2015-01-28,train,6,0
1050841,2015-01-28,train,7,0
1050841,2015-01-28,train,8,0
1050841,2015-01-28,train,9,0
1050841,2015-01-28,train,10,0
1050841,2015-01-28,train,11,0
1050841,2015-01-28,train,12,0
1050841,2015-01-28,train,13,0
1050841,2015-01-28,train,14,0
1050841,2015-01-28,train,15,0
1050841,2015-01-28,train,16,0
1050844,2015-01-28,train,1,0
1050844,2015-01-28,train,2,0
1050844,2015-01-28,train,3,1
1050844,2015-01-28,train,4,0
1050844,2015-01-28,train,5,0
1050844,2015-01-28,train,6,0
1050844,2015-01-28,train,7,0
1050844,2015-01-28,train,8,0
1050844,2015-01-28,train,9,0
1050844,2015-01-28,train,10,0
1050844,2015-01-28,train,11,0
1050844,2015-01-28,train,12,0
1050844,2015-01-28,train,13,0
1050844,2015-01-28,train,14,0
1050844,2015-01-28,train,15,0
1050844,2015-01-28,train,16,0
1050846,2015-01-28,train,1,0
1050846,2015-01-28,train,2,0
1050846,2015-01-28,train,3,1
1050846,2015-01-28,train,4,0
1050846,2015-01-28,train,5,0
1050846,2015-01-28,train,6,0
1050846,2015-01-28,train,7,0
1050846,2015-01-28,train,8,0
1050846,2015-01-28,train,9,0
1050846,2015-01-28,train,10,0
1050846,2015-01-28,train,11,0
1050846,2015-01-28,train,12,0
1050846,2015-01-28,train,13,0
1050846,2015-01-28,train,14,0
1050846,2015-01-28,train,15,0
1050846,2015-01-28,train,16,0
1050847,2015-01-28,train,1,0
1050847,2015-01-28,train,2,0
1050847,2015-01-28,train,3,1
1050847,2015-01-28,train,4,0
1050847,2015-01-28,train,5,0
1050847,2015-01-28,train,6,0
1050847,2015-01-28,train,7,0
1050847,2015-01-28,train,8,0
1050847,2015-01-28,train,9,0
1050847,2015-01-28,train,10,0
1050847,2015-01-28,train,11,0
1050847,2015-01-28,train,12,0
1050847,2015-01-28,train,13,0
1050847,2015-01-28,train,14,0
1050847,2015-01-28,train,15,0
1050847,2015-01-28,train,16,0
1050848,2015-01-28,train,1,0
1050848,2015-01-28,train,2,0
1050848,2015-01-28,train,3,1
1050848,2015-01-28,train,4,0
1050848,2015-01-28,train,5,0
1050848,2015-01-28,train,6,0
1050848,2015-01-28,train,7,0
1050848,2015-01-28,train,8,0
1050848,2015-01-28,train,9,0
1050848,2015-01-28,train,10,0
1050848,2015-01-28,train,11,0
1050848,2015-01-28,train,12,0
1050848,2015-01-28,train,13,0
1050848,2015-01-28,train,14,0
1050848,2015-01-28,train,15,0
1050848,2015-01-28,train,16,0
1050851,2015-01-28,train,1,0
1050851,2015-01-28,train,2,0
1050851,2015-01-28,train,3,1
1050851,2015-01-28,train,4,0
1050851,2015-01-28,train,5,0
1050851,2015-01-28,train,6,0
1050851,2015-01-28,train,7,0
1050851,2015-01-28,train,8,0
1050851,2015-01-28,train,9,0
1050851,2015-01-28,train,10,0
1050851,2015-01-28,train,11,0
1050851,2015-01-28,train,12,0
1050851,2015-01-28,train,13,0
1050851,2015-01-28,train,14,0
1050851,2015-01-28,train,15,0
1050851,2015-01-28,train,16,0
1050852,2015-01-28,train,1,0
1050852,2015-01-28,train,2,0
1050852,2015-01-28,train,3,1
1050852,2015-01-28,train,4,0
1050852,2015-01-28,train,5,0
1050852,2015-01-28,train,6,0
1050852,2015-01-28,train,7,0
1050852,2015-01-28,train,8,0
1050852,2015-01-28,train,9,0
1050852,2015-01-28,train,10,0
1050852,2015-01-28,train,11,0
1050852,2015-01-28,train,12,0
1050852,2015-01-28,train,13,0
1050852,2015-01-28,train,14,0
1050852,2015-01-28,train,15,0
1050852,2015-01-28,train,16,0
1050854,2015-01-28,train,1,0
1050854,2015-01-28,train,2,0
1050854,2015-01-28,train,3,1
1050854,2015-01-28,train,4,0
1050854,2015-01-28,train,5,0
1050854,2015-01-28,train,6,0
1050854,2015-01-28,train,7,0
1050854,2015-01-28,train,8,0
1050854,2015-01-28,train,9,0
1050854,2015-01-28,train,10,0
1050854,2015-01-28,train,11,0
1050854,2015-01-28,train,12,0
1050854,2015-01-28,train,13,0
1050854,2015-01-28,train,14,0
1050854,2015-01-28,train,15,0
1050854,2015-01-28,train,16,0
1050855,2015-01-28,train,1,0
1050855,2015-01-28,train,2,0
1050855,2015-01-28,train,3,1
1050855,2015-01-28,train,4,0
1050855,2015-01-28,train,5,0
1050855,2015-01-28,train,6,0
1050855,2015-01-28,train,7,0
1050855,2015-01-28,train,8,0
1050855,2015-01-28,train,9,0
1050855,2015-01-28,train,10,0
1050855,2015-01-28,train,11,0
1050855,2015-01-28,train,12,0
1050855,2015-01-28,train,13,0
1050855,2015-01-28,train,14,0
1050855,2015-01-28,train,15,0
1050855,2015-01-28,train,16,0
1050857,2015-01-28,train,1,0
1050857,2015-01-28,train,2,0
1050857,2015-01-28,train,3,0
1050857,2015-01-28,train,4,0
1050857,2015-01-28,train,5,1
1050857,2015-01-28,train,6,0
1050857,2015-01-28,train,7,0
1050857,2015-01-28,train,8,0
1050857,2015-01-28,train,9,0
1050857,2015-01-28,train,10,0
1050857,2015-01-28,train,11,0
1050857,2015-01-28,train,12,0
1050857,2015-01-28,train,13,0
1050857,2015-01-28,train,14,0
1050857,2015-01-28,train,15,0
1050857,2015-01-28,train,16,0
1050859,2015-01-28,train,1,0
1050859,2015-01-28,train,2,0
1050859,2015-01-28,train,3,1
1050859,2015-01-28,train,4,0
1050859,2015-01-28,train,5,0
1050859,2015-01-28,train,6,0
1050859,2015-01-28,train,7,0
1050859,2015-01-28,train,8,0
1050859,2015-01-28,train,9,0
1050859,2015-01-28,train,10,0
1050859,2015-01-28,train,11,0
1050859,2015-01-28,train,12,0
1050859,2015-01-28,train,13,0
1050859,2015-01-28,train,14,0
1050859,2015-01-28,train,15,0
1050859,2015-01-28,train,16,0
1050861,2015-01-28,train,1,0
1050861,2015-01-28,train,2,0
1050861,2015-01-28,train,3,1
1050861,2015-01-28,train,4,0
1050861,2015-01-28,train,5,0
1050861,2015-01-28,train,6,0
1050861,2015-01-28,train,7,0
1050861,2015-01-28,train,8,0
1050861,2015-01-28,train,9,0
1050861,2015-01-28,train,10,0
1050861,2015-01-28,train,11,0
1050861,2015-01-28,train,12,0
1050861,2015-01-28,train,13,0
1050861,2015-01-28,train,14,0
1050861,2015-01-28,train,15,0
1050861,2015-01-28,train,16,0
1050862,2015-01-28,train,1,0
1050862,2015-01-28,train,2,0
1050862,2015-01-28,train,3,1
1050862,2015-01-28,train,4,0
1050862,2015-01-28,train,5,0
1050862,2015-01-28,train,6,0
1050862,2015-01-28,train,7,0
1050862,2015-01-28,train,8,0
1050862,2015-01-28,train,9,0
1050862,2015-01-28,train,10,0
1050862,2015-01-28,train,11,0
1050862,2015-01-28,train,12,0
1050862,2015-01-28,train,13,0
1050862,2015-01-28,train,14,0
1050862,2015-01-28,train,15,0
1050862,2015-01-28,train,16,0
1050864,2015-01-28,train,1,0
1050864,2015-01-28,train,2,0
1050864,2015-01-28,train,3,1
1050864,2015-01-28,train,4,0
1050864,2015-01-28,train,5,0
1050864,2015-01-28,train,6,0
1050864,2015-01-28,train,7,0
1050864,2015-01-28,train,8,0
1050864,2015-01-28,train,9,0
1050864,2015-01-28,train,10,0
1050864,2015-01-28,train,11,0
1050864,2015-01-28,train,12,0
1050864,2015-01-28,train,13,0
1050864,2015-01-28,train,14,0
1050864,2015-01-28,train,15,0
1050864,2015-01-28,train,16,0
1050865,2015-01-28,train,1,0
1050865,2015-01-28,train,2,0
1050865,2015-01-28,train,3,1
1050865,2015-01-28,train,4,0
1050865,2015-01-28,train,5,0
1050865,2015-01-28,train,6,0
